Episode,Epsilon,Q Value Loss,E[R]
186,0.0146473,0.0412571,8.98959
187,0.0142535,0.0482214,8.95179
188,0.0138704,0.0423826,9.01483
189,0.0134975,0.0492759,8.96333
190,0.0131347,0.0457828,8.94555
191,0.0127816,0.0650816,8.95346
192,0.012438,0.0550724,8.72877
193,0.0121036,0.059857,8.81879
194,0.0117783,0.059025,8.8811
195,0.0114616,0.0665993,8.96103
196,0.0111535,0.0562676,8.8396
197,0.0108537,0.0519977,8.86557
198,0.0105619,0.0575792,8.87399
199,0.010278,0.0540369,8.83905
200,0.0100017,0.0624547,8.87193
201,0.00973284,0.0645147,8.91102
202,0.0094712,0.0568939,8.98965
203,0.00921659,0.0560277,8.88355
204,0.00896883,0.0574435,8.87056
205,0.00872773,0.0498491,8.87175
206,0.00849311,0.0477427,8.95437
207,0.0082648,0.0509139,8.90369
208,0.00804262,0.0587745,9.01246
209,0.00782642,0.0511525,9.01633
210,0.00761603,0.0458281,9.0516
211,0.0074113,0.0578528,9.03611
212,0.00721206,0.0603669,9.12391
213,0.00701819,0.0480915,9.11237
214,0.00682953,0.0568606,9.05729
215,0.00664593,0.0578813,9.01724
216,0.00646728,0.0571334,9.11119
217,0.00629342,0.0575496,9.02333
218,0.00612424,0.0539754,9.11557
219,0.00595961,0.0555629,9.15243
220,0.0057994,0.056005,9.2099
221,0.0056435,0.0503896,9.23341
222,0.0054918,0.0528082,9.19778
223,0.00534417,0.0502574,9.17723
224,0.0052005,0.0546523,9.21089
225,0.0050607,0.0465326,9.23679
226,0.00492466,0.0561583,9.15828
227,0.00479228,0.0482558,9.14893
228,0.00466345,0.0442769,9.06031
229,0.00453809,0.0505999,8.99149
230,0.00441609,0.0392871,9.08053
231,0.00429738,0.0513301,9.07846
232,0.00418186,0.0543784,9.07248
233,0.00406944,0.0565757,9.02598
234,0.00396004,0.054713,8.97934
235,0.00385359,0.054664,8.97343
236,0.00375,0.0521623,8.91269
237,0.00364919,0.0537161,8.92488
238,0.00355109,0.0578869,8.83964
239,0.00345563,0.052268,8.9173
240,0.00336274,0.0519262,8.8212
241,0.00327234,0.054592,8.91126
242,0.00318437,0.0626853,8.83999
243,0.00309877,0.0544462,8.63461
244,0.00301547,0.0520675,8.63815
245,0.00293441,0.0437719,8.59843
246,0.00285552,0.0528816,8.53878
247,0.00277876,0.0476863,8.61838
248,0.00270406,0.0562909,8.65614
249,0.00263137,0.0545256,8.65785
250,0.00256064,0.0530219,8.68658
251,0.0024918,0.0489148,8.80251
252,0.00242482,0.0571982,8.68534
253,0.00235963,0.0497465,8.78879
254,0.0022962,0.0474724,8.89367
255,0.00223447,0.0395029,8.87445
256,0.00217441,0.0458598,8.84843
257,0.00211595,0.0469601,8.87202
258,0.00205907,0.0465123,8.89592
259,0.00200372,0.0432023,8.9798
260,0.00194986,0.0465614,9.03132
261,0.00189744,0.0501095,9.00723
262,0.00184643,0.0476937,9.05576
263,0.0017968,0.0400618,9.05092
264,0.00174849,0.0488233,9.10979
265,0.00170149,0.047819,9.13501
266,0.00165575,0.054043,9.02892
267,0.00161124,0.0440887,9.09281
268,0.00156793,0.0447131,9.11794
269,0.00152578,0.0431183,9.13841
270,0.00148476,0.0471502,9.11499
271,0.00144485,0.052873,9.12027
272,0.00140601,0.0426837,9.07354
273,0.00136821,0.0441761,9.01593
274,0.00133143,0.0501522,9.02502
275,0.00129564,0.041576,9.00131
276,0.00126081,0.0426715,9.08673
277,0.00122692,0.0425703,9.11657
278,0.00119394,0.0428779,9.17995
279,0.00116184,0.0414034,9.13288
280,0.00113061,0.0450192,9.12163
281,0.00110021,0.0484652,9.03525
282,0.00107064,0.0455029,9.03425
283,0.00104186,0.0443237,8.95932
284,0.00101385,0.0401391,9.05695
285,0.000986596,0.0498861,9.10413
286,0.000960074,0.0500302,9.14384
287,0.000934265,0.0466114,9.16581
288,0.00090915,0.0400212,9.08689
289,0.000884711,0.0478229,9.12667
290,0.000860928,0.043755,9.13033
291,0.000837784,0.0493851,9.10254
292,0.000815263,0.049113,8.46436
293,0.000793347,0.0488224,8.37154
294,0.00077202,0.049857,8.37044
295,0.000751267,0.0550393,8.53062
296,0.000731071,0.0395929,8.66785
297,0.000711418,0.0473209,8.7298
298,0.000692294,0.0390743,8.69237
299,0.000673684,0.048602,8.7412
300,0.000655574,0.0460738,8.84661
301,0.00063795,0.0522703,8.7931
302,0.000620801,0.0439623,8.89003
303,0.000604113,0.0475461,8.96122
304,0.000587873,0.0434759,8.99685
305,0.00057207,0.0493039,9.0534
306,0.000556691,0.0481326,9.11185
307,0.000541726,0.0438505,9.14153
308,0.000527163,0.0545733,9.11584
309,0.000512992,0.0467009,9.08019
310,0.000499202,0.0469339,9.15393
311,0.000485782,0.0447452,9.22321
312,0.000472723,0.0449504,9.17296
313,0.000460016,0.0493009,9.18473
314,0.00044765,0.0483981,9.15366
315,0.000435616,0.041939,9.11299
316,0.000423905,0.0417282,9.10282
317,0.00041251,0.0460317,9.00205
318,0.000401421,0.0467848,9.0343
319,0.00039063,0.0357879,8.99936
320,0.000380129,0.042744,9.07323
321,0.00036991,0.0425377,8.96155
322,0.000359966,0.0535596,9.05506
323,0.00035029,0.0487954,9.01553
324,0.000340873,0.0469341,9.05868
325,0.00033171,0.0470397,9.13894
326,0.000322793,0.0436337,9.03028
327,0.000314115,0.0475745,9.09026
328,0.000305671,0.0403115,9.09292
329,0.000297454,0.0391055,9.09415
330,0.000289458,0.0447073,9.14762
331,0.000281677,0.0399592,9.0262
332,0.000274105,0.0459817,9.08767
333,0.000266736,0.040981,9.15207
334,0.000259566,0.0427283,9.17608
335,0.000252588,0.0444721,9.21073
336,0.000245798,0.0389593,9.20004
337,0.000239191,0.0436732,9.25688
338,0.000232761,0.0436032,9.19248
339,0.000226504,0.045449,9.25347
340,0.000220415,0.0439754,9.26246
341,0.000214489,0.047094,9.27259
342,0.000208724,0.0464752,9.21719
343,0.000203113,0.0359666,9.27574
344,0.000197653,0.0355439,9.29207
345,0.000192339,0.0481343,9.19204
346,0.000187169,0.0434595,9.1633
347,0.000182137,0.044759,9.20433
348,0.000177241,0.041831,9.10975
349,0.000172476,0.0351726,9.00995
350,0.00016784,0.0435652,9.07107
351,0.000163328,0.0396483,9.04823
352,0.000158937,0.0434648,8.87697
353,0.000154665,0.047658,8.94568
354,0.000150507,0.0447765,8.94966
355,0.000146461,0.0445158,8.94792
356,0.000142524,0.0390201,9.0046
357,0.000138693,0.0389474,8.99114
358,0.000134964,0.0443749,9.05917
359,0.000131336,0.0424494,9.14268
360,0.000127806,0.0358247,9.03387
361,0.00012437,0.0450463,9.02799
362,0.000121027,0.0426248,9.00893
363,0.000117773,0.041986,8.97415
364,0.000114607,0.0441228,8.91362
365,0.000111526,0.0439976,8.92075
366,0.000108528,0.0448738,8.83061
