Episode,Epsilon,Q Value Loss,E[R]
83,0.0283962,33.5262,-175.315
84,0.0265162,33.788,-181.35
85,0.0247606,34.1081,-176.453
86,0.0231213,33.9362,-163.111
87,0.0215905,33.9463,-158.83
88,0.0201611,34.1429,-143.591
89,0.0188263,34.0023,-135.365
90,0.0175799,34.2134,-125.642
91,0.016416,34.635,-127.594
92,0.0153291,34.4757,-129.288
93,0.0143142,34.5294,-120.761
94,0.0133665,34.5157,-116.166
95,0.0124816,34.5729,-120.784
96,0.0116552,34.6576,-118.195
97,0.0108836,34.4629,-111.361
98,0.010163,34.1933,-105.941
99,0.00949016,34.2843,-102.779
100,0.00886185,34.1476,-99.829
101,0.00827514,34.4664,-98.6388
102,0.00772727,34.3511,-109.324
103,0.00721567,34.1353,-113.714
104,0.00673795,34.3668,-128.189
105,0.00629185,34.2578,-135.96
106,0.00587529,34.4724,-117.015
107,0.00548631,34.1978,-123.639
108,0.00512308,34.4154,-129.028
109,0.0047839,34.1826,-122.291
110,0.00446717,34.4498,-130.338
111,0.00417141,34.6301,-125.864
112,0.00389524,34.5515,-124.735
113,0.00363735,34.5985,-119.308
114,0.00339653,34.6874,-115.039
115,0.00317166,34.6086,-124.878
116,0.00296168,34.6615,-119.678
117,0.00276559,34.6944,-127.853
118,0.00258249,34.62,-123.732
119,0.00241152,34.5038,-132.236
120,0.00225186,34.4948,-129.226
121,0.00210277,34.6747,-133.72
122,0.00196355,34.4435,-153.386
123,0.00183355,34.2023,-145.541
124,0.00171216,33.9884,-158.83
125,0.0015988,34.0182,-166.519
126,0.00149295,33.9984,-172.18
127,0.00139411,33.9017,-158.826
128,0.00130181,34.0145,-157.693
129,0.00121562,33.9122,-169.771
130,0.00113514,33.9709,-189.679
131,0.00105999,34.1969,-234.255
132,0.000989808,34.4267,-221.819
133,0.000924276,34.4323,-222.79
134,0.000863083,34.7143,-207.168
135,0.000805941,34.6639,-202.638
136,0.000752582,34.6432,-196.801
137,0.000702757,34.6442,-197.699
138,0.00065623,34.6534,-189.814
139,0.000612783,34.6767,-184.938
140,0.000572213,34.722,-171.52
141,0.000534328,34.7781,-165.458
142,0.000498952,34.7785,-150.618
143,0.000465918,34.6626,-156.077
144,0.000435072,34.7339,-144.133
145,0.000406267,34.6411,-147.705
146,0.000379369,34.7037,-139.459
147,0.000354253,34.6928,-133.072
148,0.000330799,34.8506,-128.474
149,0.000308898,34.8476,-128.744
150,0.000288447,34.8977,-133.22
151,0.00026935,34.9787,-127.785
152,0.000251517,35.078,-131.439
153,0.000234865,35.0129,-141.06
154,0.000219315,35.1983,-158.861
155,0.000204795,35.064,-159.159
156,0.000191236,35.1616,-144.348
157,0.000178575,35.3082,-134.138
158,0.000166752,35.1648,-126.49
159,0.000155712,35.0468,-130.262
160,0.000145403,34.9056,-128.06
161,0.000135777,34.986,-137.403
162,0.000126787,34.8383,-142.253
163,0.000118393,34.6865,-141.327
164,0.000110555,34.7013,-142.848
165,0.000103235,34.5038,-136.813
166,9.64004e-05,34.495,-127.575
167,9.00181e-05,34.5488,-127.43
168,8.40583e-05,34.704,-130.854
169,7.84931e-05,34.7932,-126.826
170,7.32963e-05,34.8418,-123.839
171,6.84436e-05,34.8029,-114.674
172,6.39122e-05,34.6805,-110.563
173,5.96808e-05,34.7319,-105.336
174,5.57296e-05,34.9485,-100.816
175,5.20399e-05,34.891,-102.518
176,4.85945e-05,34.8684,-101.049
177,4.53772e-05,34.8258,-105.908
178,4.2373e-05,34.7238,-111.957
179,3.95676e-05,34.7281,-109.675
180,3.6948e-05,34.9573,-129.334
181,3.45018e-05,34.7881,-136.086
182,3.22175e-05,34.8367,-133.921
183,3.00845e-05,34.7202,-122.525
184,2.80927e-05,34.3463,-136.495
185,2.62328e-05,34.4854,-121.901
186,2.4496e-05,34.3693,-125.014
187,2.28742e-05,34.5926,-123.532
