Episode,Epsilon,Q Value Loss,E[R]
209,0.852885,0.106207,0.3826
210,0.851956,0.107581,0.286538
211,0.851028,0.104544,0.542477
212,0.850101,0.112452,0.460275
213,0.849175,0.176801,0.585447
214,0.84825,0.104524,0.524569
215,0.847326,0.143859,0.294545
216,0.846403,0.109623,0.409662
217,0.845481,0.17222,0.422953
218,0.84456,0.105741,0.378829
219,0.843639,0.172867,0.394691
220,0.84272,0.107776,0.390725
221,0.841802,0.0958711,0.503378
222,0.840885,0.146852,0.442201
223,0.839969,0.119143,0.312669
224,0.839054,0.183681,0.372254
225,0.83814,0.125225,0.603413
226,0.837227,0.142747,0.381936
227,0.836315,0.128228,0.451021
228,0.835404,0.128783,0.394906
229,0.834494,0.128976,0.374795
230,0.833585,0.138881,0.401526
231,0.832677,0.157938,0.497705
232,0.831769,0.154915,0.382729
233,0.830863,0.132314,0.428408
234,0.829958,0.244889,0.213612
235,0.829054,0.185979,0.490222
236,0.828151,0.191577,0.411827
237,0.827249,0.158607,0.454478
238,0.826347,0.213113,0.655342
239,0.825447,0.0880224,0.572614
240,0.824548,0.1385,0.464674
241,0.82365,0.174807,0.497396
242,0.822752,0.114881,0.60191
243,0.821856,0.209256,0.157576
244,0.820961,0.185142,0.255527
245,0.820066,0.123637,0.423715
246,0.819173,0.198186,0.462335
247,0.818281,0.12232,0.608244
248,0.817389,0.133427,0.458113
249,0.816499,0.14375,0.323641
250,0.815609,0.20079,0.403451
251,0.814721,0.19021,0.501201
252,0.813833,0.206834,0.411757
253,0.812946,0.194948,0.550957
254,0.812061,0.180448,0.392189
255,0.811176,0.117918,0.329892
256,0.810292,0.0734164,0.408441
257,0.80941,0.218216,0.70914
258,0.808528,0.136524,0.257044
259,0.807647,0.164498,0.5806
260,0.806767,0.143939,0.549284
261,0.805888,0.200692,0.276293
262,0.80501,0.220401,0.453761
263,0.804133,0.136799,0.498459
264,0.803257,0.138465,0.429894
265,0.802382,0.194298,0.458467
266,0.801508,0.140313,0.340529
267,0.800635,0.288037,0.324026
268,0.799763,0.135821,0.540948
269,0.798892,0.190683,0.243797
270,0.798021,0.147052,0.463715
271,0.797152,0.136603,0.392625
272,0.796283,0.209046,0.282492
273,0.795416,0.155321,0.318996
274,0.794549,0.185352,0.625212
275,0.793684,0.166872,0.53614
