Episode,Epsilon,Q Value Loss,E[R]
0,1,0,-36.07
1,1,0,-79.3783
2,1,0,-99.8528
3,1,0,-141.083
4,1,0,-158.117
5,1,0,-201.33
6,1,0,-233.468
7,1,0,-248.495
8,1,0,-279.965
9,1,0,-307.808
10,1,0,-312.941
11,1,0,-344.282
12,1,0,-349.929
13,1,0,-361.725
14,1,0,-343.447
15,1,0,-344.728
16,1,0,-346.239
17,1,0,-350.245
18,1,0,-357.915
19,1,0,-367.905
20,1,0,-363.613
21,1,0,-383.719
22,1,0,-383.92
23,1,0,-396.634
24,1,0,-410.718
25,1,0,-416.915
26,1,0,-401.312
27,1,0,-426.788
28,1,0,-432.057
29,1,0,-444.805
30,1,0,-433.729
31,1,0.400153,-433.301
32,0.955679,46.3144,-437.548
33,0.913018,31.8699,-432.241
34,0.872261,31.3409,-428.978
35,0.833324,31.1191,-417.547
36,0.796124,31.0283,-395.623
37,0.760586,31.0195,-404.268
38,0.726633,30.8545,-404.721
39,0.694197,30.7703,-390.503
40,0.663208,30.4299,-383.626
41,0.633603,31.5223,-366.553
42,0.605319,31.0045,-376.136
43,0.578298,30.6699,-362.293
44,0.552483,30.3936,-352.827
45,0.52782,30.069,-338.369
46,0.504258,29.6925,-353.018
47,0.481748,29.4706,-344.314
48,0.460243,29.1676,-335.315
49,0.439698,28.8143,-304.715
50,0.42007,28.4521,-289.785
51,0.401318,29.7457,-282.717
52,0.383404,29.2834,-271.417
53,0.366289,29.1133,-255.599
54,0.349938,28.8824,-231.491
55,0.334317,28.3911,-217.658
56,0.319393,27.9919,-204.158
57,0.305135,27.8541,-203.644
58,0.291514,27.4606,-200.757
59,0.278501,27.1363,-186.339
60,0.266069,27.0646,-180.73
61,0.254192,25.2958,-183.206
62,0.242845,24.8971,-183.516
63,0.232004,24.8105,-185.708
64,0.221648,24.5012,-184.403
65,0.211753,24.4792,-187.681
66,0.202301,24.4755,-184.103
67,0.19327,24.4407,-176.013
68,0.184643,24.282,-178.18
69,0.1764,24.2599,-161.915
70,0.168526,24.0481,-158.152
71,0.161003,24.6353,-140.857
72,0.153816,24.2648,-129.475
73,0.146949,24.0637,-123.614
74,0.14039,23.7609,-106.227
75,0.134123,23.691,-95.1951
76,0.128136,23.4115,-97.8034
77,0.122416,23.0135,-81.189
78,0.116951,23.1902,-68.5744
79,0.11173,22.7944,-56.7234
80,0.106743,22.4199,-59.9608
81,0.101978,21.726,-67.4743
82,0.0974256,21.3366,-70.9993
83,0.0930765,21.6208,-66.5387
84,0.0889216,21.2551,-65.9008
85,0.0849522,21.1831,-56.4364
86,0.08116,20.9146,-67.9393
87,0.077537,21.0963,-71.0805
88,0.0740758,20.8325,-82.5959
89,0.0707691,20.7695,-93.3097
90,0.06761,20.8186,-86.8367
91,0.0645919,21.1907,-78.7403
92,0.0617085,20.8404,-69.6777
93,0.0589539,20.8125,-61.7742
94,0.0563222,20.4072,-62.816
95,0.053808,20.0967,-54.458
96,0.051406,20.072,-56.4015
97,0.0491113,19.9008,-60.6617
98,0.046919,19.7794,-60.1551
99,0.0448245,19.5368,-56.5605
100,0.0428236,19.5693,-45.3429
101,0.0409119,19.0483,-43.6799
102,0.0390856,18.1706,-38.242
103,0.0373409,18.1759,-30.4681
104,0.035674,18.0429,-44.5787
105,0.0340815,17.6871,-36.232
106,0.0325601,17.8379,-30.7754
107,0.0311067,17.6232,-24.5607
108,0.0297181,17.5906,-14.9272
109,0.0283915,17.3498,-27.0349
110,0.0271241,17.3495,-31.2532
111,0.0259133,17.0561,-31.412
112,0.0247565,16.7899,-28.2014
113,0.0236514,16.6924,-26.2961
114,0.0225956,16.25,-14.7713
115,0.0215869,16.1282,-22.3432
116,0.0206233,15.8178,-15.5483
117,0.0197027,15.5001,-14.2682
118,0.0188232,15.3315,-6.27108
119,0.0179829,15.4415,-8.67118
120,0.0171802,14.8804,-16.767
121,0.0164132,14.6715,-12.6409
122,0.0156806,14.3466,-42.3884
123,0.0149806,14.0901,-45.1254
124,0.0143119,13.8846,-35.7032
125,0.013673,13.5431,-46.8191
126,0.0130626,13.3862,-40.4358
127,0.0124795,13.2887,-31.2082
128,0.0119224,12.9071,-31.4102
129,0.0113902,12.9196,-26.8698
130,0.0108818,12.5948,-24.0312
131,0.010396,12.5354,-45.0126
132,0.00993193,12.334,-33.4663
133,0.00948858,12.0467,-34.3285
134,0.00906501,11.9663,-39.0122
135,0.00866035,11.4204,-47.5432
136,0.00827376,11.4341,-34.8379
137,0.00790442,11.3301,-47.1343
138,0.00755157,11.0045,-46.268
139,0.00721447,11.0093,-51.9356
140,0.00689242,10.8015,-52.7116
141,0.00658474,10.6547,-50.2597
142,0.0062908,10.462,-44.6536
143,0.00600998,10.1345,-42.4461
144,0.0057417,9.96913,-50.7168
145,0.00548539,9.87851,-39.3523
146,0.00524053,9.72219,-40.1427
147,0.00500659,9.70489,-31.476
148,0.0047831,9.45457,-26.6049
149,0.00456958,9.30873,-45.4383
150,0.0043656,9.33547,-35.8948
151,0.00417072,9.28137,-34.5108
152,0.00398454,9.19218,-30.2716
153,0.00380667,9.13035,-27.5866
154,0.00363674,9.08261,-22.2242
155,0.0034744,9.06061,-14.8706
156,0.0033193,8.96801,-17.887
157,0.00317113,9.03836,-25.5176
158,0.00302957,9.02471,-22.0694
159,0.00289433,8.98945,-13.8472
160,0.00276513,8.91479,-11.8156
161,0.0026417,8.98056,-15.693
162,0.00252377,8.9452,-18.5695
163,0.00241111,8.89389,-18.3373
164,0.00230348,8.74057,-17.0127
165,0.00220066,8.60179,-17.2364
166,0.00210242,8.53313,-26.0679
167,0.00200857,8.45562,-35.5192
168,0.00191891,8.22376,-44.4404
169,0.00183325,8.13658,-39.7643
170,0.00175141,7.97773,-27.7575
171,0.00167323,8.11298,-38.8574
172,0.00159854,8.11367,-51.6891
173,0.00152718,7.93483,-55.8084
174,0.00145901,7.88909,-55.6179
175,0.00139388,7.96053,-58.8382
176,0.00133165,7.98167,-68.8202
177,0.00127221,8.05843,-68.9532
178,0.00121542,7.90613,-68.9644
