Episode,Epsilon,Q Value Loss,E[R]
191,0.364966,0.644846,6.65365
192,0.362674,0.59839,5.81888
193,0.360397,0.578557,5.61823
194,0.358133,0.53608,5.51882
195,0.355884,0.571098,4.1851
196,0.353649,0.622514,4.61552
197,0.351428,0.587762,4.90184
198,0.349221,0.618314,5.77774
199,0.347028,0.543248,7.04021
200,0.344849,0.519283,8.09825
201,0.342683,0.51253,8.65742
202,0.340531,0.569913,8.82079
203,0.338392,0.508167,9.21845
204,0.336267,0.543119,9.48073
205,0.334155,0.526674,9.48984
206,0.332057,0.500707,8.87626
207,0.329971,0.514258,8.84034
208,0.327899,0.461972,7.40239
209,0.32584,0.501028,9.02461
210,0.323793,0.471545,9.60377
211,0.32176,0.503639,10.7874
212,0.319739,0.51019,10.9961
213,0.317731,0.432879,9.59983
214,0.315736,0.477589,9.67699
215,0.313753,0.525953,9.82937
216,0.311782,0.437798,9.03207
217,0.309824,0.517272,10.0219
218,0.307879,0.543579,10.885
219,0.305945,0.467471,11.5955
220,0.304024,0.498329,10.7572
221,0.302114,0.460869,9.77468
222,0.300217,0.441168,10.9847
223,0.298331,0.422618,12.3703
224,0.296458,0.431842,12.3889
225,0.294596,0.410324,11.5348
226,0.292746,0.442275,11.9749
227,0.290907,0.409341,12.6549
228,0.289081,0.46144,10.756
229,0.287265,0.457487,11.0526
230,0.285461,0.421421,11.086
231,0.283668,0.50091,11.2374
232,0.281887,0.559334,11.3567
233,0.280116,0.54646,9.79937
234,0.278357,0.56821,8.87699
235,0.276609,0.536096,10.1667
236,0.274872,0.487136,11.2488
237,0.273146,0.483414,11.618
238,0.27143,0.519459,12.2413
239,0.269726,0.486659,13.2299
240,0.268032,0.50579,13.4036
241,0.266348,0.486793,13.5878
242,0.264676,0.466983,14.5185
243,0.263013,0.440524,13.4618
244,0.261362,0.443364,13.4758
245,0.25972,0.503016,13.5817
246,0.258089,0.47779,14.4538
247,0.256468,0.422237,14.1734
248,0.254858,0.399408,13.9886
249,0.253257,0.425559,14.3494
250,0.251667,0.442928,14.6296
251,0.250086,0.445937,14.5337
252,0.248516,0.477043,14.1068
253,0.246955,0.487701,14.0122
254,0.245404,0.466374,13.5779
255,0.243863,0.462457,13.9207
256,0.242331,0.477613,13.9326
257,0.240809,0.462382,13.8144
258,0.239297,0.442255,14.0824
259,0.237794,0.436949,14.8262
260,0.236301,0.470151,15.7975
261,0.234817,0.515811,13.585
262,0.233342,0.45589,14.4459
263,0.231877,0.44994,14.2496
264,0.23042,0.418496,15.5491
265,0.228973,0.442604,15.5542
266,0.227535,0.440084,16.3976
267,0.226106,0.47839,16.8463
268,0.224686,0.437916,17.0951
269,0.223275,0.420139,16.899
270,0.221873,0.465049,17.2546
271,0.22048,0.416293,17.7176
272,0.219095,0.444011,18.0672
273,0.217719,0.393961,17.3076
274,0.216352,0.381603,18.0383
275,0.214993,0.411914,18.6235
276,0.213643,0.380728,18.9212
277,0.212301,0.394986,18.3551
278,0.210968,0.332267,18.3494
279,0.209643,0.351068,19.3679
280,0.208326,0.386868,18.7265
281,0.207018,0.479731,19.2254
282,0.205718,0.515037,19.1569
283,0.204426,0.478021,19.8217
284,0.203142,0.40565,20.3374
285,0.201866,0.508549,20.7723
286,0.200598,0.456646,19.7756
287,0.199339,0.498106,19.9889
288,0.198087,0.473029,19.8908
289,0.196843,0.538362,17.9597
290,0.195607,0.432397,18.2285
291,0.194378,0.343219,19.2632
292,0.193157,0.446937,20.199
293,0.191944,0.468649,20.1329
294,0.190739,0.398102,19.4954
295,0.189541,0.409108,19.9603
296,0.188351,0.407145,18.2836
297,0.187168,0.431185,18.3689
298,0.185992,0.318763,17.3023
299,0.184824,0.431868,17.293
300,0.183664,0.368997,17.1687
301,0.18251,0.501737,18.1808
302,0.181364,0.487691,17.3953
303,0.180225,0.486943,18.6061
304,0.179093,0.461246,19.164
305,0.177968,0.463037,19.1936
306,0.176851,0.39905,19.2079
307,0.17574,0.399835,18.8196
308,0.174636,0.496702,18.3333
309,0.17354,0.459036,18.0131
310,0.17245,0.539532,17.9578
311,0.171367,0.500078,16.4568
312,0.17029,0.440107,17.2327
313,0.169221,0.476283,17.9978
314,0.168158,0.523202,18.8154
315,0.167102,0.425058,19.5388
316,0.166053,0.472942,17.6629
317,0.16501,0.543154,16.9569
318,0.163974,0.543347,15.9557
319,0.162944,0.407867,16.7237
320,0.16192,0.467906,17.6081
321,0.160904,0.435791,17.8201
322,0.159893,0.40596,18.3068
323,0.158889,0.390244,18.1356
324,0.157891,0.407645,16.2614
325,0.156899,0.424152,15.1845
326,0.155914,0.421353,13.8693
327,0.154935,0.409001,15.0937
328,0.153962,0.376066,13.4928
329,0.152995,0.391647,12.4415
330,0.152034,0.423519,14.1248
331,0.151079,0.481161,14.1134
332,0.150131,0.479897,15.2962
333,0.149188,0.552693,16.1327
334,0.148251,0.450649,16.2686
335,0.14732,0.45331,17.4638
336,0.146395,0.502666,17.3942
337,0.145475,0.458694,17.9834
338,0.144562,0.432825,18.0343
339,0.143654,0.479849,18.789
340,0.142751,0.478822,18.7537
341,0.141855,0.416867,16.8855
342,0.140964,0.399419,18.0137
343,0.140079,0.425828,17.8081
344,0.139199,0.398039,18.5562
345,0.138325,0.449216,17.7851
346,0.137456,0.384704,17.5965
347,0.136593,0.409657,17.4974
348,0.135735,0.439244,17.8752
349,0.134883,0.450888,17.7028
350,0.134036,0.441864,18.575
351,0.133194,0.442076,19.541
352,0.132357,0.457254,19.0262
353,0.131526,0.439971,19.015
354,0.1307,0.451518,19.2677
355,0.129879,0.471045,19.5787
356,0.129064,0.409684,20.3443
357,0.128253,0.415492,20.9179
358,0.127448,0.428423,21.307
359,0.126647,0.398099,21.7244
360,0.125852,0.411459,21.402
361,0.125061,0.41729,20.9305
362,0.124276,0.471808,20.3172
363,0.123496,0.3531,20.308
364,0.12272,0.430421,21.0781
365,0.121949,0.428735,20.7647
366,0.121183,0.395904,21.5694
367,0.120422,0.388332,21.25
368,0.119666,0.406379,20.4027
369,0.118915,0.418025,20.7418
370,0.118168,0.40645,20.3711
371,0.117426,0.360141,20.8843
372,0.116688,0.328199,21.2464
373,0.115955,0.407433,21.6564
374,0.115227,0.424189,21.8964
375,0.114503,0.383642,21.9156
376,0.113784,0.396029,21.9867
377,0.11307,0.326354,21.3314
378,0.11236,0.376247,21.1962
379,0.111654,0.423661,21.6215
380,0.110953,0.384871,21.581
381,0.110256,0.422037,20.8762
382,0.109564,0.459854,19.2824
383,0.108876,0.470279,20.2013
384,0.108192,0.429024,21.1802
385,0.107512,0.433392,21.668
386,0.106837,0.494585,21.8398
387,0.106166,0.459498,21.7007
388,0.105499,0.47104,21.1796
389,0.104837,0.436845,21.884
390,0.104178,0.492459,22.5818
391,0.103524,0.354737,21.7772
392,0.102874,0.388773,21.6973
393,0.102228,0.38686,21.6633
394,0.101586,0.380915,22.368
395,0.100948,0.398343,22.5509
396,0.100314,0.378344,22.8396
397,0.099684,0.343667,23.206
398,0.099058,0.39049,23.3305
399,0.0984359,0.379592,23.0899
400,0.0978177,0.386732,23.5135
401,0.0972034,0.513353,23.031
402,0.0965929,0.487843,23.2825
403,0.0959863,0.469886,23.8006
404,0.0953835,0.540803,24.0171
405,0.0947844,0.436576,24.2533
406,0.0941892,0.461508,24.1057
407,0.0935977,0.48217,23.88
408,0.0930098,0.477773,23.9509
409,0.0924257,0.496167,23.9129
410,0.0918453,0.413417,22.8009
411,0.0912685,0.376896,23.5514
412,0.0906953,0.365769,23.788
413,0.0901257,0.364936,24.4742
414,0.0895597,0.372517,24.5938
415,0.0889972,0.342188,24.9041
416,0.0884383,0.351294,25.1128
417,0.0878829,0.362613,24.9511
418,0.087331,0.349692,25.3501
419,0.0867825,0.325479,25.4571
420,0.0862375,0.398627,25.251
421,0.0856959,0.429604,24.9327
422,0.0851577,0.387324,24.5274
423,0.0846229,0.369169,24.997
424,0.0840915,0.423515,25.2738
425,0.0835634,0.450042,25.5345
426,0.0830386,0.384601,25.4825
427,0.0825171,0.402152,25.5358
428,0.0819989,0.358736,25.9845
429,0.0814839,0.387152,25.7009
430,0.0809721,0.395765,25.944
431,0.0804636,0.478027,25.8253
432,0.0799583,0.411879,25.2666
433,0.0794562,0.359836,25.4717
434,0.0789571,0.469931,25.5567
435,0.0784613,0.424516,25.3533
436,0.0779685,0.401108,25.1837
437,0.0774789,0.421338,25.1924
438,0.0769923,0.506493,25.2189
439,0.0765088,0.44053,24.6922
440,0.0760283,0.443602,25.004
441,0.0755508,0.376867,24.59
442,0.0750763,0.373528,25.164
443,0.0746048,0.403871,24.9904
444,0.0741363,0.36599,24.0733
445,0.0736707,0.400715,23.4294
446,0.073208,0.367455,23.1354
447,0.0727483,0.387423,23.6046
448,0.0722914,0.340743,22.9141
449,0.0718374,0.36375,23.6646
450,0.0713862,0.361531,23.7708
451,0.0709379,0.45936,23.9217
452,0.0704924,0.444549,24.4427
453,0.0700497,0.437805,24.3511
454,0.0696098,0.403583,24.1277
455,0.0691726,0.47423,23.3011
456,0.0687382,0.402851,23.0195
457,0.0683065,0.38771,23.6744
458,0.0678775,0.415264,23.8528
459,0.0674513,0.42189,24.3396
460,0.0670277,0.422054,24.3959
461,0.0666067,0.412719,24.611
462,0.0661884,0.329901,25.1189
463,0.0657727,0.394272,25.5151
464,0.0653597,0.348484,25.2564
465,0.0649492,0.404744,25.0703
466,0.0645413,0.384261,25.5362
467,0.064136,0.403488,25.4461
468,0.0637332,0.337701,25.8997
469,0.0633329,0.445307,25.4144
470,0.0629352,0.335422,25.4413
471,0.0625399,0.333236,25.198
472,0.0621472,0.376773,25.4745
473,0.0617569,0.334434,25.7108
474,0.061369,0.322698,25.3435
475,0.0609836,0.339629,25.2305
476,0.0606006,0.372752,24.8359
477,0.06022,0.36996,24.738
478,0.0598419,0.394965,25.1871
479,0.059466,0.337103,25.3372
480,0.0590926,0.400113,24.8734
481,0.0587215,0.422916,24.9103
482,0.0583527,0.460842,23.9278
483,0.0579862,0.457844,24.5464
484,0.057622,0.440604,24.8915
