Episode,Epsilon,Q Value Loss,E[R]
193,0.00659298,0.374652,34.499
194,0.00639173,0.360976,34.3217
195,0.00619663,0.334234,33.9637
196,0.00600748,0.323931,33.7473
197,0.0058241,0.358364,33.7928
198,0.00564633,0.350238,33.7371
199,0.00547398,0.349348,34.5041
200,0.00530689,0.334767,34.6668
201,0.0051449,0.313984,35.1203
202,0.00498785,0.335218,34.9874
203,0.0048356,0.337682,34.9145
204,0.004688,0.324431,34.718
205,0.0045449,0.345037,34.639
206,0.00440617,0.346634,34.7355
207,0.00427167,0.323848,34.5031
208,0.00414128,0.322368,34.7603
209,0.00401487,0.336907,34.6958
210,0.00389232,0.336217,34.6026
211,0.00377351,0.355203,34.6151
212,0.00365832,0.349571,34.5441
213,0.00354666,0.352398,34.5694
214,0.0034384,0.37021,34.8538
215,0.00333344,0.366028,34.3875
216,0.00323169,0.362086,34.5156
217,0.00313304,0.346269,34.1463
218,0.00303741,0.357118,34.2041
219,0.0029447,0.374392,34.2378
220,0.00285481,0.361754,33.8879
221,0.00276767,0.381176,33.7088
222,0.00268319,0.38077,33.8432
223,0.00260128,0.375738,33.7328
224,0.00252188,0.400353,33.7263
225,0.0024449,0.375703,33.5477
226,0.00237027,0.397978,33.674
227,0.00229792,0.387948,33.9202
228,0.00222778,0.414077,33.9892
229,0.00215978,0.357099,34.0444
230,0.00209385,0.369411,34.0148
231,0.00202994,0.351551,33.8205
232,0.00196798,0.342632,33.7062
233,0.0019079,0.371644,33.6268
234,0.00184967,0.373555,33.38
235,0.00179321,0.366978,33.4895
236,0.00173847,0.356564,33.2893
237,0.0016854,0.368011,33.0819
238,0.00163396,0.376568,32.9189
239,0.00158408,0.385036,33.133
240,0.00153573,0.364315,32.5992
241,0.00148885,0.343064,32.6386
242,0.00144341,0.333518,32.8711
243,0.00139935,0.328432,32.5897
244,0.00135663,0.32797,32.7975
245,0.00131522,0.34591,32.9195
246,0.00127508,0.375004,32.9446
247,0.00123615,0.326041,33.0203
248,0.00119842,0.350714,32.7936
249,0.00116184,0.343349,33.1201
250,0.00112638,0.324332,33.0155
251,0.00109199,0.39986,32.907
252,0.00105866,0.386548,32.7389
253,0.00102635,0.397943,32.7187
254,0.000995018,0.410295,32.7483
255,0.000964645,0.410451,32.6115
256,0.0009352,0.374584,32.7199
257,0.000906654,0.386317,32.7218
258,0.000878979,0.44124,33.1773
259,0.000852148,0.401152,33.087
260,0.000826137,0.39986,32.8031
261,0.00080092,0.354475,32.808
262,0.000776472,0.395165,32.7039
263,0.000752771,0.353498,32.9199
264,0.000729793,0.341959,32.6881
265,0.000707516,0.396105,32.6955
266,0.00068592,0.366444,32.9532
267,0.000664982,0.366759,33.1589
268,0.000644684,0.376406,33.0534
269,0.000625006,0.387118,32.8965
270,0.000605928,0.360427,32.8416
271,0.000587432,0.408388,33.3312
272,0.000569501,0.415543,33.6062
273,0.000552117,0.411504,33.9789
274,0.000535264,0.445936,33.9513
275,0.000518926,0.387753,33.8168
276,0.000503086,0.407027,33.7801
277,0.000487729,0.464093,33.641
278,0.000472842,0.407585,33.464
279,0.000458408,0.404179,33.859
280,0.000444416,0.447099,33.6231
281,0.00043085,0.398272,33.7014
282,0.000417699,0.3862,33.8317
283,0.000404949,0.370964,33.719
284,0.000392588,0.384098,33.5478
285,0.000380604,0.382659,33.4087
286,0.000368987,0.368921,33.0619
287,0.000357724,0.393195,33.0735
288,0.000346804,0.366252,33.2822
289,0.000336218,0.354844,33.6158
290,0.000325955,0.372442,33.4148
291,0.000316006,0.376552,33.2854
292,0.00030636,0.369917,33.3059
293,0.000297008,0.413169,33.1463
294,0.000287942,0.375888,33.2561
295,0.000279153,0.381543,32.8945
296,0.000270632,0.390407,32.6277
297,0.000262371,0.359324,32.4995
298,0.000254363,0.367951,32.6324
299,0.000246598,0.364386,32.4867
300,0.000239071,0.374594,32.7386
301,0.000231773,0.372629,32.8047
302,0.000224699,0.355849,32.669
303,0.00021784,0.376927,33.012
304,0.00021119,0.3954,33.0021
305,0.000204744,0.367798,33.3193
306,0.000198494,0.380317,33.0783
307,0.000192435,0.385043,33.2328
308,0.000186561,0.372119,33.1481
309,0.000180867,0.402154,33.1028
310,0.000175346,0.416829,33.1302
311,0.000169994,0.396859,33.0802
312,0.000164805,0.39548,32.7247
313,0.000159774,0.383984,32.7024
314,0.000154897,0.359543,32.8164
315,0.000150169,0.392189,32.8606
316,0.000145585,0.356222,32.701
317,0.000141141,0.368509,32.4787
318,0.000136833,0.380741,32.5559
319,0.000132656,0.375365,32.8662
320,0.000128607,0.367611,32.9148
321,0.000124681,0.370813,32.9667
322,0.000120875,0.331258,32.9412
323,0.000117186,0.346136,32.786
324,0.000113609,0.322395,33.0552
325,0.000110141,0.365618,33.1871
326,0.000106779,0.339121,33.5598
327,0.00010352,0.338799,33.7588
328,0.00010036,0.319001,33.6112
329,9.72963e-05,0.325928,33.7571
330,9.43264e-05,0.316856,33.8653
331,9.14471e-05,0.396962,33.732
