Episode,Epsilon,Q Value Loss,E[R]
73,0.0740141,0.3532,29.5883
74,0.0695646,0.346935,29.8457
75,0.0653825,0.340279,30.3355
76,0.0614519,0.336463,30.3676
77,0.0577576,0.333926,29.9573
78,0.0542854,0.331747,29.8671
79,0.0510219,0.331189,29.9234
80,0.0479546,0.324018,30.139
81,0.0450717,0.570113,30.4006
82,0.0423621,0.504847,30.9301
83,0.0398155,0.502233,31.3699
84,0.0374219,0.501605,31.6181
85,0.0351722,0.497656,31.9998
86,0.0330577,0.494887,32.0552
87,0.0310704,0.489362,31.833
88,0.0292025,0.489745,31.8137
89,0.027447,0.48662,31.6094
90,0.0257969,0.483503,32.1137
91,0.0242461,0.359727,31.7858
92,0.0227885,0.302004,31.8359
93,0.0214185,0.300417,31.9034
94,0.0201309,0.299137,31.6807
95,0.0189207,0.297621,31.7196
96,0.0177832,0.297198,31.6978
97,0.0167141,0.295614,31.8057
98,0.0157093,0.294683,31.7423
99,0.0147649,0.29434,31.8623
100,0.0138773,0.291425,31.9251
101,0.013043,0.505183,31.9293
102,0.0122589,0.465963,32.0348
103,0.011522,0.462646,31.8315
104,0.0108293,0.457457,31.6587
105,0.0101783,0.458224,31.6926
106,0.00956638,0.457972,32.102
107,0.00899128,0.459075,32.3647
108,0.00845075,0.459925,32.4201
109,0.00794272,0.45899,32.2157
110,0.00746522,0.459053,32.3192
111,0.00701644,0.320344,32.096
112,0.00659463,0.285614,32.4598
113,0.00619818,0.284511,32.6585
114,0.00582556,0.284203,32.8059
115,0.00547535,0.285388,32.7449
116,0.00514618,0.283869,32.6973
117,0.00483681,0.283089,32.7413
118,0.00454603,0.282046,32.8329
119,0.00427274,0.281584,32.5929
120,0.00401588,0.281146,33.0225
121,0.00377445,0.435688,32.8739
122,0.00354754,0.410115,32.8624
123,0.00333427,0.409057,32.7161
124,0.00313383,0.410106,32.5928
125,0.00294543,0.411444,32.8584
126,0.00276836,0.413803,32.9486
127,0.00260193,0.414348,33.2366
128,0.00244551,0.41421,33.4334
129,0.0022985,0.413094,33.7724
130,0.00216032,0.41444,33.7214
131,0.00203045,0.303874,33.9104
132,0.00190838,0.28151,33.719
133,0.00179365,0.281749,33.483
134,0.00168583,0.281544,33.929
135,0.00158448,0.28116,34.0721
136,0.00148922,0.283402,34.3311
137,0.0013997,0.282279,34.6017
138,0.00131555,0.280175,34.5389
139,0.00123646,0.281183,34.472
140,0.00116213,0.279343,34.2774
141,0.00109227,0.404062,34.0982
142,0.0010266,0.385652,34.2119
143,0.000964887,0.383124,34.0659
144,0.00090688,0.383786,33.7896
145,0.000852361,0.384042,33.6778
146,0.00080112,0.385753,33.8377
147,0.000752959,0.385942,33.7712
148,0.000707693,0.383445,34.0032
149,0.000665149,0.382897,33.8617
150,0.000625162,0.383015,33.8889
151,0.000587579,0.321965,34.0628
152,0.000552255,0.307284,34.3093
153,0.000519055,0.307199,34.4032
154,0.000487851,0.308493,34.4433
155,0.000458523,0.307902,34.4113
156,0.000430958,0.308108,34.4526
157,0.00040505,0.307273,34.2266
158,0.0003807,0.30927,34.0807
159,0.000357813,0.309525,33.9674
160,0.000336302,0.309126,33.6564
161,0.000316085,0.390417,33.6754
162,0.000297083,0.379277,33.8472
163,0.000279223,0.376489,33.6994
164,0.000262437,0.37923,34.0551
165,0.00024666,0.380026,34.328
166,0.000231831,0.377957,34.4884
167,0.000217894,0.378011,34.1138
168,0.000204795,0.37789,34.0371
169,0.000192484,0.379935,33.8732
170,0.000180912,0.379274,33.954
171,0.000170036,0.33623,34.1821
172,0.000159814,0.326902,34.304
173,0.000150206,0.326668,34.4125
174,0.000141176,0.326013,34.4118
175,0.000132689,0.327433,34.4222
176,0.000124712,0.327503,34.6544
177,0.000117215,0.326504,34.2607
178,0.000110168,0.327089,34.2895
179,0.000103545,0.325487,34.0276
180,9.73206e-05,0.326399,33.6123
181,9.147e-05,0.385099,33.5372
182,8.5971e-05,0.379172,33.6871
183,8.08027e-05,0.379294,34.032
184,7.59451e-05,0.379543,34.1355
185,7.13795e-05,0.38027,34.0004
186,6.70884e-05,0.379515,34.3566
187,6.30552e-05,0.380642,34.5814
188,5.92645e-05,0.382258,34.4656
189,5.57017e-05,0.383543,34.5402
190,5.23531e-05,0.383565,34.8008
191,4.92058e-05,0.339046,34.8457
192,4.62476e-05,0.334022,34.981
193,4.34674e-05,0.334634,34.9508
194,4.08542e-05,0.333591,34.7058
195,3.83982e-05,0.332553,34.4138
196,3.60898e-05,0.330766,34.2707
197,3.39202e-05,0.331996,34.2025
198,3.1881e-05,0.331649,34.0318
199,2.99644e-05,0.333953,34.9384
200,2.8163e-05,0.33401,35.2483
201,2.647e-05,0.38485,35.5632
202,2.48787e-05,0.382638,35.3722
203,2.3383e-05,0.380795,35.1485
