Episode,Epsilon,Q Value Loss,E[R]
176,0.38112,0.0043014,0.559016
177,0.379049,0.00344294,0.566736
178,0.376989,0.00308592,0.571082
179,0.37494,0.00488665,0.576069
180,0.372902,0.00380118,0.556171
181,0.370875,0.0037273,0.50268
182,0.368859,0.00637169,0.521167
183,0.366854,0.0038545,0.496422
184,0.364861,0.00230944,0.498254
185,0.362877,0.00363922,0.526105
186,0.360905,0.00216077,0.522238
187,0.358944,0.00317757,0.519585
188,0.356993,0.00181805,0.493175
189,0.355052,0.00299872,0.458706
190,0.353123,0.00250741,0.424099
191,0.351203,0.00392352,0.46966
192,0.349294,0.00498061,0.476692
193,0.347396,0.00233812,0.549585
194,0.345508,0.0051533,0.577085
195,0.34363,0.00264885,0.65368
196,0.341762,0.00198384,0.614005
197,0.339905,0.00556789,0.699903
198,0.338057,0.00182712,0.673819
199,0.33622,0.00433872,0.632091
200,0.334392,0.00215107,0.676926
201,0.332575,0.0200915,0.653718
202,0.330767,0.0105899,0.613373
203,0.32897,0.00406156,0.697295
204,0.327182,0.00220843,0.729101
205,0.325403,0.00357973,0.722683
206,0.323635,0.00649599,0.678836
207,0.321876,0.00460364,0.686744
208,0.320126,0.00333803,0.695759
209,0.318386,0.00319346,0.753308
210,0.316656,0.00345706,0.757576
211,0.314935,0.00363813,0.73007
212,0.313223,0.00742079,0.717595
213,0.311521,0.00635885,0.678036
214,0.309827,0.0075777,0.702107
215,0.308143,0.00442381,0.823252
216,0.306469,0.00686309,0.808765
217,0.304803,0.00502856,0.753771
218,0.303146,0.0102992,0.721003
219,0.301499,0.0110754,0.667448
220,0.29986,0.0123303,0.634672
221,0.29823,0.0117602,0.592996
222,0.296609,0.00508955,0.554793
223,0.294997,0.00497336,0.523068
224,0.293394,0.00589385,0.611049
225,0.291799,0.007267,0.56748
226,0.290213,0.00767563,0.547825
227,0.288636,0.00725332,0.558037
228,0.287067,0.011479,0.533546
229,0.285507,0.0125249,0.531468
230,0.283955,0.0192711,0.511174
231,0.282412,0.0178485,0.502963
232,0.280877,0.00783541,0.478275
233,0.27935,0.00610821,0.54825
234,0.277832,0.0131168,0.534656
235,0.276322,0.0088208,0.485474
236,0.27482,0.00800316,0.543963
237,0.273326,0.012718,0.512921
238,0.27184,0.0211723,0.525279
239,0.270363,0.0162773,0.57952
240,0.268893,0.0103036,0.531328
241,0.267432,0.00950972,0.50302
242,0.265978,0.011456,0.559704
243,0.264533,0.00839502,0.598291
244,0.263095,0.0121343,0.655598
245,0.261665,0.0136158,0.683371
246,0.260243,0.0162319,0.616768
247,0.258828,0.0223598,0.576497
248,0.257422,0.0143554,0.532348
249,0.256022,0.0154469,0.50908
250,0.254631,0.0148541,0.502017
251,0.253247,0.0124758,0.489708
252,0.251871,0.00749048,0.477677
253,0.250502,0.0143431,0.475596
254,0.24914,0.0137606,0.44814
255,0.247786,0.00974761,0.447208
256,0.246439,0.0953907,0.419045
257,0.2451,0.0181465,0.428182
258,0.243768,0.010372,0.441737
259,0.242443,0.0108413,0.411905
260,0.241125,0.0132915,0.405092
261,0.239814,0.0120849,0.440271
262,0.238511,0.00951499,0.440534
263,0.237215,0.00913729,0.428034
264,0.235925,0.0159887,0.443641
265,0.234643,0.0081843,0.435223
266,0.233368,0.0202798,0.441142
267,0.232099,0.0172474,0.421787
268,0.230838,0.0147324,0.424969
269,0.229583,0.0118696,0.403077
270,0.228335,0.0101326,0.4261
271,0.227094,0.0116217,0.39419
272,0.22586,0.0159096,0.358066
273,0.224632,0.0155711,0.330204
274,0.223411,0.0167231,0.311779
275,0.222197,0.0357368,0.337932
276,0.22099,0.018479,0.341275
277,0.219788,0.0115263,0.387501
278,0.218594,0.0186247,0.351457
279,0.217406,0.0208069,0.317022
280,0.216224,0.0136395,0.371833
281,0.215049,0.0187208,0.364186
282,0.21388,0.0155966,0.372197
283,0.212718,0.0125359,0.352548
284,0.211561,0.0364592,0.321629
285,0.210412,0.0319423,0.358019
286,0.209268,0.024333,0.351464
287,0.20813,0.0218383,0.355483
288,0.206999,0.0212521,0.329281
289,0.205874,0.0242943,0.345112
